327.25	16813
327.5	16499
327.75	16429
328	16383
328.25	16649
328.5	16171
328.75	16271
329	16102
329.25	16136
329.5	15837
329.75	15368
330	15693
330.25	15522
330.5	15543
330.75	15300
331	14713
331.25	14984
331.5	15306
331.75	14863
332	13841
332.25	14129
332.5	13883
332.75	13850
333	13843
333.25	14127
333.5	13779
333.75	13591
334	13506
334.25	13438
334.5	13219
334.75	13032
335	12225
335.25	12522
335.5	12105
335.75	12282
336	12135
336.25	11776
336.5	11883
336.75	11506
337	11795
337.25	11177
337.5	11025
337.75	11091
338	10827
338.25	10704
338.5	11040
338.75	11227
339	10494
339.25	9856
339.5	10859
339.75	9804
340	9783
340.25	9814
340.5	10037
340.75	10627
341	10156
341.25	9457
341.5	9890
341.75	9819
342	9568
342.25	9605
342.5	9243
342.75	9525
343	8719
343.25	9409
343.5	9103
343.75	8662
344	9022
344.25	8311
344.5	9044
344.75	8139
345	8567
345.25	8394
345.5	8315
345.75	8772
346	8222
346.25	8287
346.5	7471
346.75	8328
347	8064
347.25	8493
347.5	7899
347.75	8024
348	7930
348.25	8200
348.5	7828
348.75	7730
349	7643
349.25	7748
349.5	7688
349.75	7917
350	7633
350.25	7718
350.5	7582
350.75	7613
351	7496
351.25	7740
351.5	7500
351.75	7512
352	7580
352.25	7460
352.5	7330
352.75	7434
353	7096
353.25	7406
353.5	7316
353.75	7128
354	7079
354.25	7270
354.5	7184
354.75	6915
355	7099
355.25	7029
355.5	7047
355.75	6976
356	7076
356.25	6934
356.5	6547
356.75	6795
357	6846
357.25	6627
357.5	6895
357.75	6738
358	6535
358.25	6649
358.5	6451
358.75	6620
359	6614
359.25	6592
359.5	6547
359.75	6225
360	6294
360.25	6414
360.5	6410
360.75	6428
361	6323
361.25	6507
361.5	6249
361.75	6417
362	6336
362.25	6397
362.5	6084
362.75	5879
363	5937
363.25	5707
363.5	5760
363.75	5784
364	6146
364.25	5862
364.5	5528
364.75	5698
365	5648
365.25	5743
365.5	5791
365.75	5571
366	5522
366.25	5584
366.5	5382
366.75	5489
367	5389
367.25	5337
367.5	5514
367.75	5240
368	5270
368.25	5309
368.5	5215
368.75	5078
369	5066
369.25	4821
369.5	5027
369.75	4958
370	5088
370.25	5004
370.5	4955
370.75	4878
371	5183
371.25	4743
371.5	4972
371.75	4961
372	4842
372.25	4721
372.5	4774
372.75	4839
373	4382
373.25	4853
373.5	4688
373.75	4665
374	4627
374.25	4460
374.5	4546
374.75	4351
375	4468
375.25	4280
375.5	4301
375.75	4482
376	4197
376.25	4277
376.5	4177
376.75	4112
377	4266
377.25	4332
377.5	4281
377.75	4350
378	4206
378.25	4213
378.5	4230
378.75	4054
379	4108
379.25	4175
379.5	4120
379.75	4379
380	4203
380.25	3967
380.5	4154
380.75	4172
381	3981
381.25	4147
381.5	4114
381.75	4179
382	3896
382.25	4082
382.5	3865
382.75	4178
383	3839
383.25	3833
383.5	4000
383.75	3950
384	3962
384.25	3838
384.5	3497
384.75	3873
385	3944
385.25	3801
385.5	3779
385.75	3997
386	3898
386.25	3725
386.5	3941
386.75	3787
387	3880
387.25	3752
387.5	3704
387.75	3782
388	3668
388.25	3712
388.5	3831
388.75	3644
389	3916
389.25	3651
389.5	3858
389.75	3566
390	3625
390.25	3474
390.5	3717
390.75	3717
391	3575
391.25	3674
391.5	3648
391.75	3503
392	3622
392.25	3542
392.5	3563
392.75	3780
393	3494
393.25	3656
393.5	3546
393.75	3625
394	3598
394.25	3519
394.5	3718
394.75	3659
395	3511
395.25	3608
395.5	3458
395.75	3577
396	3506
396.25	3575
396.5	3732
396.75	3527
397	3300
397.25	3666
397.5	3418
397.75	3453
398	3439
398.25	3592
398.5	3431
398.75	3534
399	3526
399.25	3572
399.5	3617
399.75	3378
400	3678
400.25	3378
400.5	3664
400.75	3670
401	3655
401.25	3482
401.5	3687
401.75	3560
402	3494
402.25	3502
402.5	3489
402.75	3670
403	3608
403.25	3570
403.5	3420
403.75	3477
404	3544
404.25	3658
404.5	3567
404.75	3666
405	3641
405.25	3400
405.5	3670
405.75	3678
406	3711
406.25	3550
406.5	3600
406.75	3755
407	3561
407.25	3461
407.5	3683
407.75	3673
408	3661
408.25	3580
408.5	3775
408.75	3584
409	3670
409.25	3609
409.5	3646
409.75	3773
410	3762
410.25	3556
410.5	3559
410.75	3471
411	3524
411.25	3551
411.5	3659
411.75	3606
412	3443
412.25	3594
412.5	3647
412.75	3623
413	3464
413.25	3515
413.5	3415
413.75	3655
414	3648
414.25	3588
414.5	3407
414.75	3595
415	3527
415.25	3400
415.5	3437
415.75	3440
416	3641
416.25	3419
416.5	3489
416.75	3413
417	3495
417.25	3505
417.5	3261
417.75	3456
418	3522
418.25	3557
418.5	3530
418.75	3313
419	3467
419.25	3418
419.5	3369
419.75	3207
420	3377
420.25	3485
420.5	3393
420.75	3336
421	3389
421.25	3401
421.5	3299
421.75	3321
422	3321
422.25	3330
422.5	3385
422.75	3381
423	3269
423.25	3202
423.5	3402
423.75	3199
424	3178
424.25	3122
424.5	3343
424.75	3353
425	3149
425.25	3112
425.5	3165
425.75	3144
426	3050
426.25	3149
426.5	3023
426.75	3102
427	3161
427.25	3150
427.5	3147
427.75	3248
428	3254
428.25	3233
428.5	2951
428.75	3038
429	3045
429.25	3121
429.5	3080
429.75	3034
430	3116
430.25	3156
430.5	3029
430.75	3024
431	2894
431.25	3113
431.5	2940
431.75	3059
432	2891
432.25	2924
432.5	2977
432.75	3070
433	2993
433.25	3075
433.5	3001
433.75	2997
434	2908
434.25	3038
434.5	2878
434.75	2885
435	2953
435.25	2986
435.5	2848
435.75	2923
436	3077
436.25	2889
436.5	2953
436.75	2971
437	2912
437.25	3037
437.5	2877
437.75	2846
438	2761
438.25	2877
438.5	2986
438.75	2895
439	2824
439.25	2832
439.5	2828
439.75	2944
440	2851
440.25	2902
440.5	2832
440.75	2874
441	2850
441.25	2809
441.5	2924
441.75	2917
442	2917
442.25	2835
442.5	2934
442.75	2844
443	2856
443.25	2888
443.5	2768
443.75	2839
444	2815
444.25	2873
444.5	2818
444.75	2891
445	2698
445.25	2798
445.5	2856
445.75	2751
446	2872
446.25	2841
446.5	2731
446.75	2778
447	2794
447.25	2786
447.5	2807
447.75	2762
448	2801
448.25	2942
448.5	2665
448.75	2768
449	2645
449.25	2812
449.5	2778
449.75	2844
450	2925
450.25	2793
450.5	2728
450.75	2839
451	2887
451.25	2760
451.5	2763
451.75	2680
452	2805
452.25	2807
452.5	2912
452.75	2805
453	2924
453.25	2748
453.5	2777
453.75	2768
454	2827
454.25	2794
454.5	2783
454.75	2737
455	2729
455.25	2824
455.5	2821
455.75	2730
456	2770
456.25	2766
456.5	2780
456.75	2848
457	2699
457.25	2703
457.5	2686
457.75	2751
458	2732
458.25	2844
458.5	2711
458.75	2765
459	2884
459.25	2801
459.5	2769
459.75	2846
460	2772
460.25	2765
460.5	2813
460.75	2844
461	2913
461.25	2930
461.5	2865
461.75	2971
462	2800
462.25	2867
462.5	2838
