
765	1341975
765.5	1334532
766	1311459
766.5	1298194
767	1285304
767.5	1267563
768	1249474
768.5	1234597
769	1218247
769.5	1211152
770	1196271
770.5	1172318
771	1163596
771.5	1154085
772	1134990
772.5	1119235
773	1110895
773.5	1102809
774	1081291
774.5	1071255
775	1057244
775.5	1053660
776	1040188
776.5	1026419
777	1020042
777.5	1007942
778	1006854
778.5	979023
779	977072
779.5	965581
780	957870
780.5	940560
781	931594
781.5	923427
782	903660
782.5	899265
783	883845
783.5	878714
784	868397
784.5	865234
785	851514
785.5	840923
786	835064
786.5	823949
787	822097
787.5	809695
788	797834
788.5	788400
789	782771
789.5	773270
790	760415
790.5	750403
791	746037
791.5	730232
792	728492
792.5	720038
793	709751
793.5	698366
794	695248
794.5	689503
795	681044
795.5	672656
796	664052
796.5	656943
797	648113
797.5	637673
798	637052
798.5	621912
799	622302
799.5	609097
800	605405
